4.8924932e-02,1.3117283e-01,0.0000000e+00
8.1015569e-02,9.2153450e-02,0.0000000e+00
7.4741542e-02,9.6740371e-02,0.0000000e+00
6.7314385e-02,1.0272117e-01,0.0000000e+00
9.1282841e-02,7.1583308e-02,0.0000000e+00
8.0091801e-02,8.3667708e-02,0.0000000e+00
8.4666226e-02,7.5164478e-02,0.0000000e+00
9.4649063e-02,6.2681172e-02,0.0000000e+00
1.0048855e-01,5.7742473e-02,0.0000000e+00
1.0235988e-01,4.8371300e-02,0.0000000e+00
1.0768602e-01,4.3219870e-02,0.0000000e+00
1.0829404e-01,3.3691490e-02,0.0000000e+00
1.1979775e-01,2.4559775e-02,0.0000000e+00
1.1285143e-01,2.7537995e-02,0.0000000e+00
1.3011809e-01,1.3605174e-02,0.0000000e+00
1.2195675e-01,1.7177031e-02,0.0000000e+00
1.4000000e-01,1.7145055e-17,0.0000000e+00
1.3106632e-01,4.2012394e-03,0.0000000e+00
1.3964308e-01,9.9874687e-03,0.0000000e+00
3.9442539e-02,1.3432894e-01,0.0000000e+00
5.9592792e-02,1.1697925e-01,0.0000000e+00
6.0108918e-02,1.0634643e-01,0.0000000e+00
5.1161501e-02,1.2066089e-01,0.0000000e+00
4.2507197e-02,1.2370879e-01,0.0000000e+00
7.2895078e-02,8.6596636e-02,0.0000000e+00
6.7529435e-02,9.4346308e-02,0.0000000e+00
5.9968800e-02,9.6384616e-02,0.0000000e+00
8.6891944e-02,5.7539142e-02,0.0000000e+00
8.4454859e-02,6.4840648e-02,0.0000000e+00
7.4050815e-02,7.6366668e-02,0.0000000e+00
7.8010402e-02,6.9099922e-02,0.0000000e+00
9.2528710e-02,5.2487120e-02,0.0000000e+00
8.3954206e-02,5.1449435e-02,0.0000000e+00
9.4312397e-02,4.4557180e-02,0.0000000e+00
9.8972884e-02,3.8848789e-02,0.0000000e+00
9.9291016e-02,3.0847706e-02,0.0000000e+00
1.0351837e-01,2.4326199e-02,0.0000000e+00
1.1187608e-01,1.7988797e-02,0.0000000e+00
1.2227629e-01,7.2117608e-03,0.0000000e+00
1.1569695e-01,1.1132573e-02,0.0000000e+00
1.3059681e-01,5.2092780e-03,0.0000000e+00
1.2297200e-01,6.2758212e-04,0.0000000e+00
1.3857498e-01,1.9924075e-02,0.0000000e+00
1.3035304e-01,1.4108306e-02,0.0000000e+00
1.3680038e-01,2.9759097e-02,0.0000000e+00
2.9759097e-02,1.3680038e-01,0.0000000e+00
3.3203038e-02,1.2664022e-01,0.0000000e+00
1.9924075e-02,1.3857498e-01,0.0000000e+00
9.9874687e-03,1.3964308e-01,0.0000000e+00
5.1899499e-02,1.1118420e-01,0.0000000e+00
5.3434603e-02,1.0277443e-01,0.0000000e+00
4.4679228e-02,1.1370348e-01,0.0000000e+00
3.6112254e-02,1.1719357e-01,0.0000000e+00
6.7176847e-02,7.9707352e-02,0.0000000e+00
6.2659606e-02,8.6030417e-02,0.0000000e+00
5.5177906e-02,8.8138047e-02,0.0000000e+00
4.9321607e-02,9.4093092e-02,0.0000000e+00
7.9795890e-02,5.6937160e-02,0.0000000e+00
7.5565128e-02,6.1904442e-02,0.0000000e+00
6.5987519e-02,7.2814102e-02,0.0000000e+00
7.0981560e-02,6.6943409e-02,0.0000000e+00
8.6938478e-02,4.4485654e-02,0.0000000e+00
7.7719820e-02,5.0238521e-02,0.0000000e+00
8.0296972e-02,4.5665595e-02,0.0000000e+00
8.9582383e-02,3.8330939e-02,0.0000000e+00
9.2359287e-02,3.2353375e-02,0.0000000e+00
9.4984990e-02,2.5789235e-02,0.0000000e+00
1.0304361e-01,1.6325407e-02,0.0000000e+00
9.5827317e-02,1.8112100e-02,0.0000000e+00
1.0610031e-01,9.2626467e-03,0.0000000e+00
1.1336230e-01,1.7464184e-03,0.0000000e+00
1.0420495e-01,1.6308698e-03,0.0000000e+00
1.2152578e-01,1.0211782e-02,0.0000000e+00
1.1584086e-01,5.5094411e-03,0.0000000e+00
1.2830730e-01,2.3777913e-02,0.0000000e+00
1.2157388e-01,1.8138675e-02,0.0000000e+00
1.3432894e-01,3.9442539e-02,0.0000000e+00
1.2672789e-01,3.2665119e-02,0.0000000e+00
1.3117283e-01,4.8924932e-02,0.0000000e+00
2.5717583e-17,1.4000000e-01,0.0000000e+00
2.3916273e-02,1.2880927e-01,0.0000000e+00
2.7851002e-02,1.1919692e-01,0.0000000e+00
1.4885680e-02,1.2995512e-01,0.0000000e+00
5.3088628e-03,1.3068972e-01,0.0000000e+00
4.5957015e-02,1.0360862e-01,0.0000000e+00
3.8588973e-02,1.0927764e-01,0.0000000e+00
3.0493755e-02,1.0938318e-01,0.0000000e+00
6.0339260e-02,7.7005773e-02,0.0000000e+00
4.2129818e-02,9.5128914e-02,0.0000000e+00
5.4884041e-02,8.0708332e-02,0.0000000e+00
4.9186073e-02,8.4422522e-02,0.0000000e+00
4.2939330e-02,8.8533345e-02,0.0000000e+00
7.2120621e-02,5.3608753e-02,0.0000000e+00
6.6387672e-02,5.9515719e-02,0.0000000e+00
6.0266541e-02,7.0087468e-02,0.0000000e+00
6.4298790e-02,6.6178584e-02,0.0000000e+00
8.0484934e-02,3.8645427e-02,0.0000000e+00
7.2254900e-02,4.4119801e-02,0.0000000e+00
8.4117792e-02,3.1068526e-02,0.0000000e+00
8.8646196e-02,2.6473670e-02,0.0000000e+00
8.9884323e-02,2.0966840e-02,0.0000000e+00
9.6962590e-02,1.1555940e-02,0.0000000e+00
8.8026368e-02,1.4246818e-02,0.0000000e+00
9.7857701e-02,5.0477965e-03,0.0000000e+00
1.0623764e-01,5.7067343e-03,0.0000000e+00
9.8443194e-02,1.8097405e-03,0.0000000e+00
1.1234367e-01,1.4404583e-02,0.0000000e+00
1.1877729e-01,2.7530264e-02,0.0000000e+00
1.1375741e-01,2.1982532e-02,0.0000000e+00
1.2375177e-01,4.1721849e-02,0.0000000e+00
1.1758529e-01,3.5160823e-02,0.0000000e+00
1.2734835e-01,5.8158048e-02,0.0000000e+00
1.2052731e-01,5.0707864e-02,0.0000000e+00
1.2287499e-01,6.7094817e-02,0.0000000e+00
9.9874687e-03,1.3964308e-01,0.0000000e+00
3.8216705e-03,1.3061577e-01,0.0000000e+00
1.9924075e-02,1.3857498e-01,0.0000000e+00
2.9759097e-02,1.3680038e-01,0.0000000e+00
1.8492305e-02,1.2141475e-01,0.0000000e+00
2.2361147e-02,1.1365526e-01,0.0000000e+00
1.0610542e-02,1.2184977e-01,0.0000000e+00
9.6751518e-04,1.2270087e-01,0.0000000e+00
3.6060750e-02,1.0018361e-01,0.0000000e+00
2.0850648e-02,1.0429913e-01,0.0000000e+00
2.8164864e-02,1.0029584e-01,0.0000000e+00
5.3883900e-02,7.1646819e-02,0.0000000e+00
3.6319279e-02,9.0910138e-02,0.0000000e+00
4.6845288e-02,7.6041824e-02,0.0000000e+00
4.2949371e-02,8.1815637e-02,0.0000000e+00
3.8223625e-02,8.4308977e-02,0.0000000e+00
6.2838107e-02,5.2101755e-02,0.0000000e+00
5.6497815e-02,6.2186532e-02,0.0000000e+00
7.4865205e-02,3.2685196e-02,0.0000000e+00
6.1320704e-02,4.3335009e-02,0.0000000e+00
6.5436255e-02,3.5578217e-02,0.0000000e+00
8.1089618e-02,2.1775850e-02,0.0000000e+00
1.0340447e-01,1.3382906e-02,0.0000000e+00
8.9675032e-02,6.1474283e-03,0.0000000e+00
8.0605657e-02,9.7847477e-03,0.0000000e+00
9.2818501e-02,5.6221282e-04,0.0000000e+00
9.6933410e-02,9.3952659e-03,0.0000000e+00
9.2283201e-02,4.9880298e-03,0.0000000e+00
1.0432531e-01,2.0995102e-02,0.0000000e+00
1.0890739e-01,3.0159404e-02,0.0000000e+00
1.0043578e-01,2.7804225e-02,0.0000000e+00
1.1368141e-01,4.4339011e-02,0.0000000e+00
1.0878856e-01,3.8014329e-02,0.0000000e+00
1.1668217e-01,5.9002269e-02,0.0000000e+00
1.1119463e-01,5.1565269e-02,0.0000000e+00
1.1777533e-01,7.5689615e-02,0.0000000e+00
1.1222364e-01,6.7204384e-02,0.0000000e+00
1.1207576e-01,8.3898858e-02,0.0000000e+00
3.9442539e-02,1.3432894e-01,0.0000000e+00
1.3393275e-02,1.3009221e-01,0.0000000e+00
6.7787527e-03,1.2206041e-01,0.0000000e+00
2.2295791e-02,1.2880691e-01,0.0000000e+00
3.1605198e-02,1.2680185e-01,0.0000000e+00
1.4494013e-02,1.1254059e-01,0.0000000e+00
5.9003272e-03,1.1564710e-01,0.0000000e+00
1.7390238e-03,1.1324698e-01,0.0000000e+00
1.3355024e-02,1.0324372e-01,0.0000000e+00
3.0079558e-02,9.2899006e-02,0.0000000e+00
1.6193122e-02,9.6926596e-02,0.0000000e+00
2.3577241e-02,9.4834700e-02,0.0000000e+00
4.5443152e-02,6.7907870e-02,0.0000000e+00
3.1486918e-02,8.4006255e-02,0.0000000e+00
3.6956964e-02,7.6067847e-02,0.0000000e+00
5.2024733e-02,4.8805814e-02,0.0000000e+00
4.4390086e-02,5.9230045e-02,0.0000000e+00
6.8792693e-02,2.5658857e-02,0.0000000e+00
5.5234016e-02,3.7599970e-02,0.0000000e+00
6.0331525e-02,2.9656265e-02,0.0000000e+00
6.9828741e-02,1.3205204e-02,0.0000000e+00
7.4762425e-02,2.9243381e-03,0.0000000e+00
9.6133053e-02,1.6056905e-02,0.0000000e+00
8.4621989e-02,1.8893073e-03,0.0000000e+00
8.8589460e-02,1.0873758e-02,0.0000000e+00
9.5129871e-02,2.2647403e-02,0.0000000e+00
9.3619087e-02,2.9519612e-02,0.0000000e+00
1.0033941e-01,3.5296599e-02,0.0000000e+00
1.0345722e-01,4.5624085e-02,0.0000000e+00
1.0621845e-01,5.9819154e-02,0.0000000e+00
1.0304786e-01,5.3163707e-02,0.0000000e+00
1.0720846e-01,7.4839213e-02,0.0000000e+00
1.0269763e-01,6.6895238e-02,0.0000000e+00
1.0580477e-01,9.1680361e-02,0.0000000e+00
1.0144698e-01,8.2697321e-02,0.0000000e+00
9.8994949e-02,9.8994949e-02,0.0000000e+00
7.3958902e-02,5.2820123e-03,0.0000000e+00
4.8924932e-02,1.3117283e-01,0.0000000e+00
4.0587056e-02,1.2427763e-01,0.0000000e+00
5.8158048e-02,1.2734835e-01,0.0000000e+00
1.6511169e-02,1.2160226e-01,0.0000000e+00
1.0671220e-02,1.1517710e-01,0.0000000e+00
2.3932371e-02,1.1995272e-01,0.0000000e+00
3.3584880e-02,1.1812049e-01,0.0000000e+00
5.8938227e-03,1.0624017e-01,0.0000000e+00
1.4231690e-03,1.0420003e-01,0.0000000e+00
9.3752000e-03,1.0589267e-01,0.0000000e+00
9.1016103e-03,9.7346358e-02,0.0000000e+00
2.3592692e-02,8.5933254e-02,0.0000000e+00
1.2867082e-02,9.1424592e-02,0.0000000e+00
1.8256588e-02,9.0346706e-02,0.0000000e+00
3.5476609e-02,6.5249159e-02,0.0000000e+00
2.4706166e-02,7.7322550e-02,0.0000000e+00
2.8053361e-02,6.9300782e-02,0.0000000e+00
4.7151208e-02,3.3563875e-02,0.0000000e+00
4.5340986e-02,4.1887158e-02,0.0000000e+00
4.0103830e-02,5.0405263e-02,0.0000000e+00
3.4691060e-02,5.7413653e-02,0.0000000e+00
6.0787652e-02,2.0753412e-02,0.0000000e+00
5.2600076e-02,2.7219006e-02,0.0000000e+00
6.0916451e-02,1.0778763e-02,0.0000000e+00
6.6155426e-02,1.7396434e-03,0.0000000e+00
5.7823362e-02,2.7030364e-03,0.0000000e+00
6.6567747e-02,7.6606843e-03,0.0000000e+00
6.7094817e-02,1.2287499e-01,0.0000000e+00
8.7413846e-02,1.9165515e-02,0.0000000e+00
8.0231983e-02,1.2947839e-02,0.0000000e+00
8.8741153e-02,2.5594618e-02,0.0000000e+00
8.6947321e-02,3.0932398e-02,0.0000000e+00
9.0248407e-02,3.6608331e-02,0.0000000e+00
9.5243746e-02,4.2203994e-02,0.0000000e+00
9.4185465e-02,4.9503245e-02,0.0000000e+00
9.5984608e-02,5.9768270e-02,0.0000000e+00
8.8497369e-02,5.5152316e-02,0.0000000e+00
9.6707768e-02,7.4748123e-02,0.0000000e+00
9.3974083e-02,6.7321486e-02,0.0000000e+00
9.5180807e-02,8.9468824e-02,0.0000000e+00
9.2048828e-02,8.1130388e-02,0.0000000e+00
9.1680361e-02,1.0580477e-01,0.0000000e+00
8.8667980e-02,9.6005034e-02,0.0000000e+00
8.3898858e-02,1.1207576e-01,0.0000000e+00
7.1541562e-02,1.5546443e-02,0.0000000e+00
4.9448635e-02,1.2105835e-01,0.0000000e+00
4.0900684e-02,1.1531365e-01,0.0000000e+00
5.7795138e-02,1.1728587e-01,0.0000000e+00
6.5841269e-02,1.1269977e-01,0.0000000e+00
1.7820429e-02,1.1173014e-01,0.0000000e+00
2.6946091e-02,1.1265042e-01,0.0000000e+00
3.3595027e-02,1.0822779e-01,0.0000000e+00
1.6375312e-02,1.0289080e-01,0.0000000e+00
2.4073041e-03,9.7407589e-02,0.0000000e+00
4.2571163e-03,9.7633668e-02,0.0000000e+00
1.1893906e-02,9.7571595e-02,0.0000000e+00
6.6391026e-03,8.9268198e-02,0.0000000e+00
1.3908918e-02,8.2784912e-02,0.0000000e+00
2.5848198e-02,6.0883061e-02,0.0000000e+00
1.7473517e-02,6.9254436e-02,0.0000000e+00
4.4407159e-02,2.8243894e-02,0.0000000e+00
3.9456039e-02,3.4155086e-02,0.0000000e+00
3.5254823e-02,4.2481068e-02,0.0000000e+00
2.9915818e-02,5.1198530e-02,0.0000000e+00
2.1599323e-02,5.3681428e-02,0.0000000e+00
5.2978366e-02,1.6825513e-02,0.0000000e+00
4.5481565e-02,2.0469347e-02,0.0000000e+00
5.1655091e-02,7.3069056e-03,0.0000000e+00
5.2534409e-02,1.6375888e-04,0.0000000e+00
5.8905118e-02,5.6645979e-03,0.0000000e+00
6.2549360e-02,1.5329119e-02,0.0000000e+00
7.4254850e-02,1.0782043e-01,0.0000000e+00
7.5689615e-02,1.1777533e-01,0.0000000e+00
7.9967270e-02,2.5431255e-02,0.0000000e+00
8.1778979e-02,3.5464427e-02,0.0000000e+00
8.7422089e-02,4.2866898e-02,0.0000000e+00
8.4727918e-02,4.8855486e-02,0.0000000e+00
8.6507789e-02,6.1878619e-02,0.0000000e+00
8.1509057e-02,5.4687770e-02,0.0000000e+00
8.6647580e-02,7.2985073e-02,0.0000000e+00
8.4876736e-02,8.7540788e-02,0.0000000e+00
8.3552869e-02,8.0119781e-02,0.0000000e+00
8.1660931e-02,1.0197548e-01,0.0000000e+00
7.9882336e-02,9.2982548e-02,0.0000000e+00
7.5689615e-02,1.1777533e-01,0.0000000e+00
7.4046522e-02,1.0775150e-01,0.0000000e+00
6.5908261e-02,2.6790741e-02,0.0000000e+00
5.7120334e-02,2.3696407e-02,0.0000000e+00
5.0120065e-02,1.1216201e-01,0.0000000e+00
4.2476557e-02,1.0751076e-01,0.0000000e+00
5.6755950e-02,1.0828608e-01,0.0000000e+00
6.5562819e-02,1.0410991e-01,0.0000000e+00
2.4242039e-02,1.0361378e-01,0.0000000e+00
3.8488284e-02,9.8931144e-02,0.0000000e+00
3.0670699e-02,9.9563425e-02,0.0000000e+00
1.8723138e-02,9.6093475e-02,0.0000000e+00
1.6099890e-03,8.9363278e-02,0.0000000e+00
8.0008754e-03,9.2218226e-02,0.0000000e+00
1.3448696e-02,9.1687796e-02,0.0000000e+00
1.6984913e-03,8.1194924e-02,0.0000000e+00
5.6603428e-03,7.3632642e-02,0.0000000e+00
7.1719551e-02,9.9087994e-02,0.0000000e+00
1.5547191e-02,5.9797218e-02,0.0000000e+00
6.5610164e-03,6.4041493e-02,0.0000000e+00
3.6397718e-02,2.4811412e-02,0.0000000e+00
3.1464683e-02,3.3475749e-02,0.0000000e+00
2.7109690e-02,4.1670041e-02,0.0000000e+00
2.2148291e-02,4.7550923e-02,0.0000000e+00
1.4623666e-02,5.0086301e-02,0.0000000e+00
4.4621427e-02,1.1283666e-02,0.0000000e+00
3.6871118e-02,1.5080036e-02,0.0000000e+00
4.4033805e-02,1.2104999e-03,0.0000000e+00
4.9424862e-02,6.8818771e-03,0.0000000e+00
5.3072171e-02,1.4082325e-02,0.0000000e+00
6.7094817e-02,1.2287499e-01,0.0000000e+00
8.1224275e-02,1.0230930e-01,0.0000000e+00
8.3898858e-02,1.1207576e-01,0.0000000e+00
7.9454353e-02,6.7218775e-02,0.0000000e+00
7.3195469e-02,3.5353751e-02,0.0000000e+00
7.8737176e-02,4.3278292e-02,0.0000000e+00
7.8109617e-02,4.9755621e-02,0.0000000e+00
7.6341288e-02,6.0460511e-02,0.0000000e+00
7.4904446e-02,5.4068093e-02,0.0000000e+00
7.6493309e-02,7.3915997e-02,0.0000000e+00
7.5321325e-02,8.4432881e-02,0.0000000e+00
6.9324115e-02,7.7877326e-02,0.0000000e+00
7.1683402e-02,9.8598011e-02,0.0000000e+00
7.1426572e-02,9.0756333e-02,0.0000000e+00
6.6396031e-02,1.1253472e-01,0.0000000e+00
6.5622404e-02,1.0346559e-01,0.0000000e+00
5.8017206e-02,1.1716713e-01,0.0000000e+00
6.4772151e-02,3.7312976e-02,0.0000000e+00
5.6497592e-02,3.4187858e-02,0.0000000e+00
5.0079908e-02,2.8930516e-02,0.0000000e+00
4.7487761e-02,2.1197073e-02,0.0000000e+00
4.8095668e-02,1.0233383e-01,0.0000000e+00
5.7532243e-02,1.0072650e-01,0.0000000e+00
6.2477014e-02,9.4719357e-02,0.0000000e+00
4.4403185e-02,9.4264081e-02,0.0000000e+00
2.5058598e-02,9.4229741e-02,0.0000000e+00
3.8644099e-02,9.0265432e-02,0.0000000e+00
3.1352252e-02,9.2423144e-02,0.0000000e+00
1.8692659e-02,8.7735188e-02,0.0000000e+00
9.9741463e-03,8.3963707e-02,0.0000000e+00
5.1220278e-03,7.3898913e-02,0.0000000e+00
1.7554455e-03,6.6955916e-02,0.0000000e+00
7.9549362e-02,9.3478964e-02,0.0000000e+00
7.1321731e-02,9.1435946e-02,0.0000000e+00
6.9519559e-03,5.4634923e-02,0.0000000e+00
2.4625545e-03,5.9157365e-02,0.0000000e+00
3.0134392e-02,1.8379508e-02,0.0000000e+00
2.6968369e-02,2.4791062e-02,0.0000000e+00
2.2973363e-02,3.2740030e-02,0.0000000e+00
1.7470930e-02,4.0844230e-02,0.0000000e+00
8.7882270e-03,4.5321328e-02,0.0000000e+00
3.6088318e-02,6.2867272e-03,0.0000000e+00
2.8960295e-02,1.1132918e-02,0.0000000e+00
3.5388815e-02,7.7563295e-04,0.0000000e+00
3.9264623e-02,7.1274720e-03,0.0000000e+00
4.3401445e-02,1.4643891e-02,0.0000000e+00
5.8158048e-02,1.2734835e-01,0.0000000e+00
8.5096368e-02,8.7600898e-02,0.0000000e+00
8.8782580e-02,9.6203034e-02,0.0000000e+00
9.1680361e-02,1.0580477e-01,0.0000000e+00
7.1767409e-02,6.5670847e-02,0.0000000e+00
7.0195259e-02,4.7327837e-02,0.0000000e+00
6.9010526e-02,5.6643927e-02,0.0000000e+00
6.7441013e-02,7.0797717e-02,0.0000000e+00
6.5454051e-02,8.3885809e-02,0.0000000e+00
6.2576590e-02,7.5375181e-02,0.0000000e+00
6.2074749e-02,9.4187995e-02,0.0000000e+00
5.6892743e-02,1.0791674e-01,0.0000000e+00
5.7489220e-02,1.0033376e-01,0.0000000e+00
4.9256860e-02,1.2077949e-01,0.0000000e+00
4.9950783e-02,1.1205676e-01,0.0000000e+00
5.9632121e-02,4.4313370e-02,0.0000000e+00
5.1872175e-02,4.2206866e-02,0.0000000e+00
4.4070602e-02,2.8522992e-02,0.0000000e+00
4.6538086e-02,3.6579038e-02,0.0000000e+00
3.7665836e-02,2.2869513e-02,0.0000000e+00
6.5123109e-02,8.5008558e-02,0.0000000e+00
5.2026720e-02,9.2805880e-02,0.0000000e+00
5.7495113e-02,8.6876595e-02,0.0000000e+00
4.4713590e-02,8.6560243e-02,0.0000000e+00
2.6287335e-02,8.5172824e-02,0.0000000e+00
3.8541680e-02,8.3715434e-02,0.0000000e+00
3.3207973e-02,8.5902401e-02,0.0000000e+00
2.0622742e-02,7.8608778e-02,0.0000000e+00
1.3238510e-02,7.3899974e-02,0.0000000e+00
1.1019779e-02,6.5361679e-02,0.0000000e+00
7.5407786e-02,8.4485887e-02,0.0000000e+00
6.9231001e-02,7.8321217e-02,0.0000000e+00
6.3900783e-02,7.7252802e-02,0.0000000e+00
1.0750015e-02,5.6839474e-02,0.0000000e+00
2.8320352e-04,4.9609824e-02,0.0000000e+00
7.0291466e-03,5.2008693e-02,0.0000000e+00
2.2821595e-02,1.7316112e-02,0.0000000e+00
1.8632619e-02,2.4914923e-02,0.0000000e+00
1.5644005e-02,3.1966557e-02,0.0000000e+00
9.2193486e-03,3.5859015e-02,0.0000000e+00
1.4524588e-03,4.0127544e-02,0.0000000e+00
1.8308490e-02,6.5903897e-03,0.0000000e+00
2.8542184e-02,2.3567025e-03,0.0000000e+00
3.0725981e-02,6.0935649e-03,0.0000000e+00
3.4104008e-02,1.3655315e-02,0.0000000e+00
4.0756756e-02,1.2412919e-01,0.0000000e+00
4.8924932e-02,1.3117283e-01,0.0000000e+00
8.3404655e-02,8.0006004e-02,0.0000000e+00
9.1935994e-02,8.0686506e-02,0.0000000e+00
9.5114043e-02,8.9623866e-02,0.0000000e+00
9.8994949e-02,9.8994949e-02,0.0000000e+00
5.7141857e-02,8.6918934e-02,0.0000000e+00
6.3665167e-02,6.2753828e-02,0.0000000e+00
6.0236849e-02,5.3884560e-02,0.0000000e+00
6.0705732e-02,6.9528880e-02,0.0000000e+00
5.6097675e-02,7.9472246e-02,0.0000000e+00
5.6349431e-02,7.2925445e-02,0.0000000e+00
5.2404522e-02,9.2367625e-02,0.0000000e+00
4.8624151e-02,1.0235305e-01,0.0000000e+00
4.4435959e-02,9.3934911e-02,0.0000000e+00
4.0815653e-02,1.1488226e-01,0.0000000e+00
4.2563844e-02,1.0748613e-01,0.0000000e+00
3.3702900e-02,1.1796873e-01,0.0000000e+00
5.1650431e-02,5.1905701e-02,0.0000000e+00
4.4034889e-02,4.6494136e-02,0.0000000e+00
3.7729156e-02,3.2645418e-02,0.0000000e+00
3.7377869e-02,4.0231631e-02,0.0000000e+00
2.9263584e-02,1.9735976e-02,0.0000000e+00
2.9050251e-02,2.7205456e-02,0.0000000e+00
5.7654602e-02,8.0084704e-02,0.0000000e+00
5.0318197e-02,8.3100901e-02,0.0000000e+00
4.2079088e-02,7.8445337e-02,0.0000000e+00
3.2468321e-02,7.6739451e-02,0.0000000e+00
2.2529829e-02,6.7249536e-02,0.0000000e+00
1.8684344e-02,5.8578097e-02,0.0000000e+00
7.5652995e-02,7.4550969e-02,0.0000000e+00
6.7177570e-02,7.1437393e-02,0.0000000e+00
5.9198996e-02,7.2095916e-02,0.0000000e+00
9.8742317e-03,6.9034895e-03,0.0000000e+00
1.4045133e-02,5.0562390e-02,0.0000000e+00
7.5551790e-03,4.3730974e-02,0.0000000e+00
1.2216329e-02,1.5507999e-02,0.0000000e+00
9.6080396e-03,2.6865144e-02,0.0000000e+00
2.0207167e-03,3.1246027e-02,0.0000000e+00
4.2544662e-03,3.5273560e-02,0.0000000e+00
1.1569062e-02,8.6536151e-04,0.0000000e+00
1.9390332e-02,4.9308456e-03,0.0000000e+00
2.4876520e-02,1.3238260e-02,0.0000000e+00
1.0306762e-02,5.8966499e-03,0.0000000e+00
3.1625482e-02,1.2657934e-01,0.0000000e+00
3.9442539e-02,1.3432894e-01,0.0000000e+00
8.6563556e-02,7.1825746e-02,0.0000000e+00
9.3170206e-02,6.5188383e-02,0.0000000e+00
9.6751434e-02,7.3621336e-02,0.0000000e+00
1.0149007e-01,8.2479787e-02,0.0000000e+00
1.0580477e-01,9.1680361e-02,0.0000000e+00
5.0280818e-02,8.3326400e-02,0.0000000e+00
5.3423939e-02,6.4686778e-02,0.0000000e+00
4.9837266e-02,7.3904582e-02,0.0000000e+00
4.4955711e-02,8.7053828e-02,0.0000000e+00
3.8837093e-02,9.9036711e-02,0.0000000e+00
3.8840950e-02,9.0358742e-02,0.0000000e+00
3.3540715e-02,1.0802833e-01,0.0000000e+00
2.4055520e-02,1.1950696e-01,0.0000000e+00
2.7061698e-02,1.1248097e-01,0.0000000e+00
4.0784441e-02,5.7563149e-02,0.0000000e+00
3.4950520e-02,5.0721194e-02,0.0000000e+00
2.8501728e-02,3.5839396e-02,0.0000000e+00
2.8371813e-02,4.3530531e-02,0.0000000e+00
2.2106437e-02,2.1712032e-02,0.0000000e+00
2.1234249e-02,2.9807186e-02,0.0000000e+00
4.9791103e-02,7.2798275e-02,0.0000000e+00
5.5036027e-02,6.6309497e-02,0.0000000e+00
4.1362655e-02,6.9170995e-02,0.0000000e+00
3.3758781e-02,6.4463741e-02,0.0000000e+00
2.7690239e-02,5.7486454e-02,0.0000000e+00
2.2479273e-02,4.9942479e-02,0.0000000e+00
7.8547070e-02,6.6315854e-02,0.0000000e+00
7.1510713e-02,6.6072746e-02,0.0000000e+00
6.2535828e-02,6.3456911e-02,0.0000000e+00
5.7813783e-03,3.9885600e-03,0.0000000e+00
3.9215062e-03,1.0669101e-02,0.0000000e+00
1.7133138e-02,4.2493264e-02,0.0000000e+00
1.1661061e-02,3.5080104e-02,0.0000000e+00
1.6551249e-03,2.0341300e-02,0.0000000e+00
6.2510015e-03,2.8084758e-02,0.0000000e+00
4.3327479e-03,1.9077384e-03,0.0000000e+00
1.3129936e-02,1.4225595e-02,0.0000000e+00
4.2228805e-03,9.9716667e-03,0.0000000e+00
1.6685083e-02,1.2152771e-01,0.0000000e+00
2.2490569e-02,1.2860881e-01,0.0000000e+00
2.9759097e-02,1.3680038e-01,0.0000000e+00
